NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,delta_GR,T_c,S_c,Coach_Effect,EI,ESP,ECR_Large,ECR_Small,Adjusted Degree Centrality,Adjusted Betweenness Centrality,Adjusted Closeness Centrality
USA,2016,33,34,555,1,United States,46,37,38,121,Brazil,0.3801652892561983,0,0,0,2526,0.1515569688606227,0.1244855967078189,0.3801652892561983,1.0,5.216082346709386,1.6150600035263596,0.0,0.4867872044506258,2.0,0.0,1.0,59.72429995447399,-0.0153898637641782,91.44827586206895,0.218018018018018,64.07919850885368,0.0,0.0072072072072072,0.9411764705882352,0.7843137254901961,11.899766441541276,0.0,0.1376074313173826
UZB,2016,15,34,70,21,Uzbekistan,4,2,7,13,Brazil,0.3076923076923077,0,0,0,31,0.0018599628007439,0.0133744855967078,0.3076923076923077,9.307692307692308,0.7761648689130092,0.2480430972388955,-0.7236842105263158,0.6625,1.9534883720930232,0.0814956680346557,0.9772727272727272,11.912134503674343,0.0017857142857142,6.285714285714286,-3.479444085326439,3.356166774402068,0.0,0.0142857142857142,0.4411764705882353,0.2254901960784313,3.1414200503723038,0.1279077068702622,0.3929002388582489
VEN,2016,20,34,85,62,Venezuela,0,2,1,3,Brazil,0.0,0,0,0,15,0.0008999820003599,0.0030864197530864,0.0,40.333333333333336,0.0,0.0145391003460207,0.24,0.7238095238095238,1.3953488372093024,0.0014363885088919,0.7678571428571429,1.942760201124972,0.1473389355742297,1.5,-23.10196078431373,-5.880588235294119,0.0,0.0117647058823529,0.5882352941176471,0.2516339869281045,,,
VIE,2016,10,34,22,48,Vietnam,1,1,0,2,Brazil,0.5,0,0,0,5,0.0002999940001199,0.0020576131687242,0.5,60.5,0.0,0.0513842975206611,-0.3924050632911392,0.4285714285714285,1.5348837209302326,0.0188514631743085,0.8113207547169812,1.495309884638134,0.0952380952380951,1.25,-17.409090909090907,-4.347727272727272,0.0,0.0454545454545454,0.2941176470588235,0.0784313725490196,-1.6252552280174672,-0.0213507424517191,-0.3073653414336973
ALB,2024,4,50,8,80,Albania,0,0,2,2,France,0.0,0,0,0,2,0.0001199976000479,0.0019120458891013,0.0,63.0,0.0002408231619827,0.249675,0.0,0.5555555555555556,1.4,0.0015792759051186,0.7692307692307693,1.768545885357819,0.0,2.0,-4.71,-0.0130000000000001,0.0,0.125,0.08,0.0311418685121107,-0.0032224593261214,-3.635108834977397e-06,-0.0005568766116569
ALG,2024,15,50,46,39,Algeria,2,0,1,3,France,0.6666666666666666,0,0,0,20,0.0011999760004799,0.002868068833652,0.6666666666666666,42.0,0.0,0.0526928166351606,-0.3809523809523809,0.4909090909090909,1.7555555555555555,0.0295352811248382,0.8910891089108911,2.232307057155259,-0.3334152334152334,2.5,-12.234782608695651,-1.920434782608696,0.0,0.0217391304347826,0.3,0.1626297577854671,-0.982831686198498,-0.0165350564147116,-0.1594483387719883
ARG,2024,25,50,143,52,Argentina,1,1,1,3,France,0.3333333333333333,0,0,0,77,0.0046199076018479,0.002868068833652,0.3333333333333333,42.0,0.0,0.0137439728104063,1.0,0.7467532467532467,1.511111111111111,0.016270649007581,0.8035714285714286,1.5634075758683614,0.1002015226153156,3.85,-20.47902097902098,-3.448706293706294,0.0,0.0069930069930069,0.5,0.1418685121107266,-1.1707081690530443,-0.0126054143662301,-0.2132293616057218
ARM,2024,7,50,15,66,Armenia,0,3,1,4,France,0.0,0,0,0,18,0.0010799784004319,0.0038240917782026,0.0,31.5,0.0115370655079529,0.2906399999999999,0.5714285714285714,0.8823529411764706,1.4,0.0015792759051186,0.7692307692307693,3.01376072024391,0.176470588235294,3.0,-4.003333333333334,0.8989999999999996,0.0,0.0666666666666666,0.14,0.0553633217993079,0.3356562909549678,0.0003786384947904,0.0580051194046603
AUS,2024,44,50,474,4,Australia,18,19,16,53,France,0.3396226415094339,0,0,0,554,0.0332393352132957,0.0506692160611854,0.3396226415094339,2.3773584905660377,3.3090779157219,0.2687221276663084,-0.6,0.4375963020030816,2.0,0.0325842696629213,1.0,37.3608514146524,-0.0546816902749107,20.51851851851852,-1.1002611257065522,14.032884625250995,0.0,0.0021097046413502,0.88,0.7093425605536332,7.956671843052028,0.1296311704766903,0.2535766522219131
AUT,2024,26,50,84,36,Austria,2,0,3,5,France,0.4,0,0,0,98,0.0058798824023519,0.0047801147227533,0.4,25.2,0.0,0.0528638016745159,-0.5384615384615384,0.5537190082644629,1.7555555555555555,0.0295352811248382,0.8910891089108911,2.9675044856715136,0.0243072435585804,3.769230769230769,-12.52447619047619,-1.1188813186813182,0.0,0.0119047619047619,0.52,0.2629757785467128,-0.7083839075338481,-0.0119177759923995,-0.1149236831241822
AZE,2024,15,50,48,30,Azerbaijan,2,2,3,7,France,0.2857142857142857,0,0,0,49,0.0029399412011759,0.0066921606118546,0.2857142857142857,18.0,0.3816576665749005,0.1956171874999999,-0.2307692307692307,0.5918367346938775,1.7555555555555555,0.0295352811248382,0.8910891089108911,7.303497975391022,-0.1762792073351079,7.0,-4.954166666666667,3.4137499999999994,0.0,0.0208333333333333,0.3,0.1418685121107266,2.195896769515916,0.0369435351695564,0.3562482741763924
BEL,2024,25,50,177,25,Belgium,3,1,6,10,France,0.3,0,0,0,162,0.0097198056038879,0.0095602294455066,0.3,12.6,0.7577966150849493,0.0704912381499568,-0.2857142857142857,0.5041666666666667,1.8222222222222224,0.0306523096129838,0.9183673469387756,10.943706806266915,-0.1117753623188405,6.0,-5.743502824858757,2.4769491525423724,0.0,0.0056497175141242,0.5,0.3217993079584775,2.389335462941324,0.0401919422813557,0.3420575689258523
BOT,2024,2,50,14,55,Botswana,1,1,0,2,France,0.5,0,0,0,3,0.0001799964000719,0.0019120458891013,0.5,63.0,-0.0069495304420238,0.1478408163265305,-0.2142857142857142,0.8947368421052632,1.511111111111111,0.016270649007581,0.8035714285714286,1.511995663808419,0.1447368421052631,1.5,-2.337142857142857,0.3488571428571426,0.0,0.0714285714285714,0.04,0.0311418685121107,0.0776756212696949,0.0008363599214062,0.014147610457918
BRA,2024,38,50,289,20,Brazil,3,7,10,20,France,0.15,0,0,0,149,0.0089398212035759,0.0191204588910133,0.15,6.3,1.7745823290843084,0.0970751643299289,0.5384615384615384,0.4513715710723192,1.8222222222222224,0.0306523096129838,0.9183673469387756,21.032243117223715,-0.1043745695794818,7.45,-3.958795847750865,4.02736124567474,0.0,0.0588235294117647,0.76,0.5051903114186851,4.096675901980635,0.0689117806819537,0.5864806434436752
BRN,2024,5,50,14,33,Bahrain,2,1,1,4,France,0.5,0,0,0,7,0.0004199916001679,0.0038240917782026,0.5,31.5,0.0075826420182008,0.3086870748299319,-0.3125,0.4666666666666667,1.7555555555555555,0.0295352811248382,0.8910891089108911,3.384188005814772,-0.1393939393939394,2.333333333333333,-2.7642857142857147,0.8040476190476189,0.0,0.0714285714285714,0.1,0.0449826989619377,0.4225146040262066,0.0071083410432515,0.068546072196208
BUL,2024,16,50,46,26,Bulgaria,3,1,3,7,France,0.4285714285714285,0,0,0,225,0.0134997300053998,0.0066921606118546,0.4285714285714285,18.0,0.6579601400553,0.2690184921605691,-0.6060606060606061,0.4918032786885246,1.8222222222222224,0.0306523096129838,0.9183673469387756,10.398884104430056,-0.0771622385528547,13.235294117647058,-5.287826086956522,7.678358056265983,0.0,0.0434782608695652,0.32,0.1833910034602076,4.0007179675536415,0.0672976348988496,0.572743293340129
CAN,2024,40,50,332,12,Canada,9,7,11,27,France,0.3333333333333333,0,0,0,330,0.0197996040079198,0.025812619502868,0.3333333333333333,4.666666666666667,2.443061396164276,0.1439454020902887,-0.4,0.433085501858736,2.0,0.0998751560549313,1.0,28.248719887952177,0.0602459956858965,12.22222222222222,-2.852008032128514,7.699953145916999,0.0,0.003012048192771,0.8,0.5951557093425606,6.249251777823766,0.3120724982683528,0.3944128050519908
CHI,2024,22,50,48,55,Chile,1,1,0,2,France,0.5,0,0,0,15,0.0008999820003599,0.0019120458891013,0.5,63.0,0.0,0.0130874999999999,-0.2361111111111111,0.6153846153846154,1.511111111111111,0.016270649007581,0.8035714285714286,1.2290966855155847,-0.1432360742705569,1.875,-27.238333333333333,-6.859,0.0,0.0208333333333333,0.44,0.1176470588235294,-2.798196712274238,-0.030129138899723,-0.5096553644859986
CHN,2024,42,50,396,2,China,40,27,24,91,France,0.4395604395604395,0,0,0,638,0.0382792344153117,0.0869980879541109,0.4395604395604395,1.3846153846153846,4.100185556836063,1.255432698194062,-0.3333333333333333,0.3884156729131175,1.9777777777777776,0.0,0.989010989010989,47.79443575190316,-0.0204019623574235,63.8,-0.0932789432789432,44.63201631701632,0.0,0.0025252525252525,0.84,0.7301038062283737,10.6156283006007,0.0,0.1436855223196226
CIV,2024,4,50,13,84,Ivory Coast,0,0,1,1,France,0.0,0,0,0,4,0.0002399952000959,0.0009560229445506,0.0,126.0,0.0806674893517414,0.0612031558185404,0.6470588235294118,0.2222222222222222,1.4,0.0015792759051186,0.7692307692307693,-0.7153889382638012,-0.1777777777777778,1.3333333333333333,-9.923076923076923,-2.043589743589744,0.0,0.0769230769230769,0.08,0.0380622837370242,0.1910282695096014,0.0002154902451664,0.0330117977263136
COL,2024,24,50,88,66,Colombia,0,3,1,4,France,0.0,0,0,0,33,0.0019799604007919,0.0038240917782026,0.0,31.5,0.0,0.0360528925619834,2.0,0.4285714285714285,1.4,0.0015792759051186,0.7692307692307693,1.6332725275336704,-0.0873521383075524,3.3,-14.594545454545454,-2.068363636363636,0.0,0.0113636363636363,0.48,0.2110726643598615,-0.5771053173802808,-0.0006510060874675,-0.0997301815749333
CPV,2024,5,50,7,84,Cabo Verde,0,0,1,1,France,0.0,0,0,0,1,5.999880002399952e-05,0.0009560229445506,0.0,126.0,0.1047934799088825,0.0998979591836734,0.0,0.5714285714285714,1.4,0.0015792759051186,0.7692307692307693,-0.1074981211010142,0.0,1.0,-12.357142857142858,-3.007142857142857,0.0,0.1428571428571428,0.1,0.0242214532871972,0.0445406114167073,5.024422457832602e-05,0.0076971102678641
CRO,2024,16,50,73,30,Croatia,2,2,3,7,France,0.2857142857142857,0,0,0,40,0.0023999520009599,0.0066921606118546,0.2857142857142857,18.0,0.2511478318137068,0.1140785888534434,0.7647058823529411,0.8,1.7555555555555555,0.0295352811248382,0.8910891089108911,5.38137778574004,0.0580645161290322,5.0,-5.344109589041096,1.896767123287671,0.0,0.0136986301369863,0.32,0.1487889273356401,1.234954151030411,0.020776738116628,0.2003510780192743
CUB,2024,16,50,61,32,Cuba,2,1,6,9,France,0.2222222222222222,0,0,0,229,0.0137397252054958,0.008604206500956,0.2222222222222222,14.0,0.630984443097835,0.2775985420585862,0.7777777777777778,0.4927536231884058,1.7555555555555555,0.0295352811248382,0.8910891089108911,9.747659777429131,-0.2065470761122934,14.3125,-4.012459016393443,8.815012295081965,0.0,0.0327868852459016,0.32,0.1799307958477508,3.969292266392301,0.0667789535817018,0.643952638955649
CYP,2024,9,50,15,74,Cyprus,0,1,0,1,France,0.0,0,0,0,2,0.0001199976000479,0.0009560229445506,0.0,126.0,0.223477248374293,0.0264666666666666,0.0571428571428571,0.5652173913043478,1.4,0.0015792759051186,0.7692307692307693,0.8517464662317357,-0.1270903010033445,1.0,-22.433333333333334,-6.029999999999999,0.0,0.0666666666666666,0.18,0.0795847750865051,-1.009022505472352,-0.0011382320932963,-0.1743702486415355
CZE,2024,27,50,111,28,Czech Republic,3,0,2,5,France,0.6,0,0,0,61,0.0036599268014639,0.0047801147227533,0.6,25.2,0.7888686459822962,0.0549239347455563,-0.3488372093023256,0.5302013422818792,1.8222222222222224,0.0306523096129838,0.9183673469387756,10.73380326412206,-0.0549838429033059,8.714285714285714,-13.022954954954956,2.1931135135135125,0.0,0.009009009009009,0.54,0.3252595155709342,2.2051932911331926,0.0370944151004026,0.3156957521770742
DEN,2024,24,50,128,29,Denmark,2,2,5,9,France,0.2222222222222222,0,0,0,205,0.0122997540049199,0.008604206500956,0.2222222222222222,14.0,0.8007152526282301,0.0933334716796875,0.074074074074074,0.4285714285714285,1.7555555555555555,0.0295352811248382,0.8910891089108911,11.228365565686818,-0.1448551448551449,7.321428571428571,-6.1696875,3.274093749999999,0.0,0.0234375,0.48,0.2076124567474048,2.7079466280510704,0.0455582078718301,0.4393199745075643
DMA,2024,2,50,4,62,Dominica,1,0,0,1,France,1.0,0,0,0,1,5.999880002399952e-05,0.0009560229445506,1.0,126.0,0.0169273375098286,0.231875,0.0,0.5,1.511111111111111,0.016270649007581,0.8035714285714286,-0.6271096117339537,0.0,1.0,-4.75,-0.7250000000000001,0.5,0.25,0.04,0.0138408304498269,0.067187309240987,0.000723428686604,0.0122372999831803
DOM,2024,13,50,59,59,Dominican Republic,1,0,2,3,France,0.3333333333333333,0,0,0,10,0.0005999880002399,0.002868068833652,0.3333333333333333,42.0,-0.3723720121385338,0.0405962079862108,-0.2435897435897435,0.609375,1.511111111111111,0.016270649007581,0.8035714285714286,-1.5561878318703608,-0.1239583333333332,1.6666666666666667,-10.60915254237288,-2.016079096045197,0.0,0.0169491525423728,0.26,0.0934256055363321,0.412348767241833,0.0044398998929783,0.0751039983508465
ECU,2024,14,50,40,49,Ecuador,1,2,2,5,France,0.2,0,0,0,7,0.0004199916001679,0.0047801147227533,0.2,25.2,-0.072587456756883,0.1204754166666666,-0.3194444444444444,0.3829787234042553,1.511111111111111,0.016270649007581,0.8035714285714286,2.337787798161336,-0.309328968903437,2.333333333333333,-6.651000000000001,-0.3619666666666667,0.5,0.075,0.28,0.1107266435986159,-0.1336066065054788,-0.0014385879261692,-0.0243347165113864
EGY,2024,26,50,155,52,Egypt,1,1,1,3,France,0.3333333333333333,0,0,0,33,0.0019799604007919,0.002868068833652,0.3333333333333333,42.0,0.0,0.0114576899063475,-0.3066666666666666,0.6086956521739131,1.511111111111111,0.016270649007581,0.8035714285714286,2.0915068598284243,-0.0555379244684226,3.3,-21.300645161290323,-4.080193548387097,0.0,0.0064516129032258,0.52,0.3079584775086505,-2.9011503057926378,-0.0312376753745659,-0.5284070308715679
EOR,2024,13,50,37,84,Refugee Olympic Team,0,0,1,1,France,0.0,0,0,0,1,5.999880002399952e-05,0.0009560229445506,0.0,126.0,0.2190391358829422,0.0025894813732651,0.0,0.6363636363636364,1.4,0.0015792759051186,0.7692307692307693,0.7670673858338021,0.0,1.0,-32.472972972972975,-9.041891891891892,0.0,0.027027027027027,0.26,0.1349480968858131,-1.6558907556643994,-0.0018679345513781,-0.2861562365779492
ESP,2024,39,50,400,15,Spain,5,4,9,18,France,0.2777777777777778,0,0,0,170,0.0101997960040799,0.017208413001912,0.2777777777777778,7.0,1.9433838109499024,0.06551775,0.0714285714285714,0.5304182509505704,2.0,0.1252184769038701,1.0,22.7879786919912,0.0042474520524987,8.5,-4.635,4.5595,0.0,0.0025,0.78,0.5190311418685121,4.86550296549038,0.3046254353549844,0.4920171538136339
ETH,2024,2,50,33,47,Ethiopia,1,3,0,4,France,0.25,0,0,0,58,0.0034799304013919,0.0038240917782026,0.25,31.5,-0.1394105534364373,0.1550720067810977,0.0681818181818181,0.4571428571428571,1.511111111111111,0.016270649007581,0.8035714285714286,1.3566179620045316,0.0097744360902254,4.461538461538462,-1.0987878787878789,2.79344055944056,0.0,0.0909090909090909,0.04,0.0449826989619377,0.4855681836696862,0.0052282783361502,0.0884399686932105
FIJ,2024,7,50,36,74,Fiji,0,1,0,1,France,0.0,0,0,0,2,0.0001199976000479,0.0009560229445506,0.0,126.0,0.1909442851278505,0.0151620370370369,0.3703703703703703,0.5277777777777778,1.4,0.0015792759051186,0.7692307692307693,0.3701592767024928,-0.1514675052410901,1.0,-17.47222222222222,-4.541666666666666,0.0,0.0277777777777777,0.14,0.0380622837370242,-0.2576838216297024,-0.0002906813218847,-0.0445306143369301
FRA,2024,46,50,601,5,France,16,26,22,64,France,0.25,0,0,1,784,0.0470390592188156,0.0611854684512428,0.25,1.96875,3.7467829498047336,0.3055037304379862,-0.2857142857142857,0.4968789013732834,2.0,0.0429463171036204,1.0,41.6962620672305,-0.0792929736267166,27.03448275862069,-0.7847608153078203,18.68870968644213,0.0,0.0049916805324459,0.92,0.7716262975778547,8.736994388264739,0.187610865765485,0.3155415308763349
GBR,2024,33,50,343,7,Great Britain,14,22,29,65,France,0.2153846153846154,0,0,0,948,0.0568788624227515,0.0621414913957935,0.2153846153846154,1.9384615384615385,2.3751724983954365,0.4816736417174696,-0.8888888888888888,0.4953095684803001,2.0,0.0424763163692442,1.0,28.78735139364567,-0.0611757871682354,22.2093023255814,-0.4298802422067729,15.417547555244942,0.0,0.0058309037900874,0.66,0.6020761245674741,7.630276753703904,0.1620530246876086,0.8804165485042966
GBR,2024,33,50,343,19,Ireland,4,0,3,7,France,0.5714285714285714,0,0,0,955,0.0572988540229195,0.0066921606118546,0.5714285714285714,18.0,2.0171100243227795,0.0452788450548704,1.7142857142857142,0.4953095684803001,2.0,0.0424763163692442,1.0,22.3557458507052,0.0,22.2093023255814,-11.199591836734694,12.186634076886566,0.0,0.0058309037900874,0.66,0.6020761245674741,7.630276753703904,0.1620530246876086,0.8804165485042966
GEO,2024,9,50,28,24,Georgia,3,3,1,7,France,0.4285714285714285,0,0,0,39,0.0023399532009359,0.0066921606118546,0.4285714285714285,18.0,0.1529988350754331,0.3264249999999999,-0.3684210526315789,0.7105263157894737,1.8222222222222224,0.0306523096129838,0.9183673469387756,5.438097595808206,0.0216374269005847,5.571428571428571,-2.81,3.0569999999999995,0.0,0.0357142857142857,0.18,0.1038062283737024,1.7843890633544863,0.0300159033146143,0.2554533653794864
GER,2024,42,50,457,10,Germany,12,13,8,33,France,0.3636363636363636,0,0,0,667,0.0400191996160076,0.031548757170172,0.3636363636363636,3.8181818181818175,3.563108965967298,0.2655610883517587,1.0,0.5301391035548686,1.9777777777777776,0.047773616312942,0.989010989010989,39.16483358222022,-0.0109056725645343,39.23529411764706,-2.2950626616272127,26.776187083864773,0.0,0.0065645514223194,0.84,0.6782006920415224,9.220790955182752,0.2227300428512769,0.4502122217351852
GRE,2024,17,50,100,51,Greece,1,1,6,8,France,0.125,0,0,0,125,0.0074998500029999,0.0076481835564053,0.125,15.75,0.3624214907414218,0.103156,1.04,0.6111111111111112,1.511111111111111,0.016270649007581,0.8035714285714286,6.434983157165839,-0.0331196581196581,6.25,-4.9350000000000005,2.8945,0.0,0.02,0.34,0.1868512110726643,1.589284447616917,0.0171123679987823,0.289467620653378
GRN,2024,2,50,6,80,Grenada,0,0,2,2,France,0.0,0,0,0,4,0.0002399952000959,0.0019120458891013,0.0,63.0,-0.0038488381511001,0.3429777777777777,0.1594202898550724,0.6666666666666666,1.4,0.0015792759051186,0.7692307692307693,1.9126003042659592,-0.1666666666666667,1.3333333333333333,-2.1466666666666665,0.2893333333333333,0.0,0.1666666666666666,0.04,0.0207612456747404,0.0754054028459913,8.506138273602556e-05,0.0130308875885929
GUA,2024,7,50,16,60,Guatemala,1,0,1,2,France,0.5,0,0,0,3,0.0001799964000719,0.0019120458891013,0.5,63.0,0.0231074791456372,0.1060437499999999,-0.1428571428571428,0.625,1.511111111111111,0.016270649007581,0.8035714285714286,1.6695093163599013,0.0416666666666666,1.5,-8.555000000000001,-1.5165000000000006,0.0,0.0625,0.14,0.0484429065743944,-0.4411425099555308,-0.0047499319467858,-0.0803484064274105
HKG,2024,13,50,34,37,Hong Kong,2,0,2,4,France,0.5,0,0,0,7,0.0004199916001679,0.0038240917782026,0.5,31.5,-0.2455665932456654,0.1044858131487889,-0.5316455696202531,0.3725490196078431,1.7555555555555555,0.0295352811248382,0.8910891089108911,0.4116008518096136,-0.1001782531194296,1.75,-7.812352941176472,-1.1187058823529414,0.0,0.0294117647058823,0.26,0.1107266435986159,-0.0827566388194806,-0.0013922889450835,-0.0134259087974241
HUN,2024,24,50,177,14,Hungary,6,7,6,19,France,0.3157894736842105,0,0,0,511,0.0306593868122637,0.0181644359464627,0.3157894736842105,6.631578947368421,1.392571831211767,0.2411969939105051,0.1666666666666666,0.5215686274509804,2.0,0.1168539325842696,1.0,17.76127204471379,-0.0372549019607842,18.925925925925927,-2.5958132619684804,12.469404169557604,0.0,0.0112994350282485,0.48,0.3944636678200692,6.283751790482099,0.3671405540506394,0.5544486873954794
INA,2024,12,50,29,39,Indonesia,2,0,1,3,France,0.6666666666666666,0,0,0,35,0.0020999580008399,0.002868068833652,0.6666666666666666,42.0,-0.0170202539668293,0.101392310741181,-0.1521739130434782,0.5,1.7555555555555555,0.0295352811248382,0.8910891089108911,2.100075675579526,-0.1451612903225806,3.888888888888889,-9.73655172413793,-0.198743295019157,0.0,0.0344827586206896,0.24,0.0865051903114186,-0.0748457065772,-0.001259196257133,-0.0121424896506032
