NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,Predicted_CA,delta_GR,T_c,S_c,Coach_Effect
KAZ,2016,19,34,101,30,Kazakhstan,2,5,10,17,Brazil,0.1176470588235294,0,0,0,63,0.0037799244015119,0.0174897119341563,0.1176470588235294,7.117647058823529,1.354660383949182,0.269725863093007,0.3043478260869565,0.5365853658536586,1.744186046511628,0.0284313725490196,0.8865979381443299,17.083119386344983,12.030164813109984,-0.1073540280857353,10.0,-3.250368289424098,6.024889513172771
KEN,2016,7,34,79,15,Kenya,6,6,1,13,Brazil,0.4615384615384615,0,0,0,103,0.0061798764024719,0.0133744855967078,0.4615384615384615,9.307692307692308,0.2800858128411952,0.25793820748937285,-0.4827586206896552,0.575,1.976744186046512,0.0907523939808481,0.9885057471264368,5.106550650566617,13.61217325599787,0.0063725490196078,8.76923076923077,-1.5458502777936878,5.674706455123433
KOR,2016,26,34,207,8,South Korea,9,3,9,21,Brazil,0.4285714285714285,0,0,0,268,0.0160796784064318,0.0216049382716049,0.4285714285714285,5.761904761904762,2.5386619248690243,0.21599503317395002,0.6,0.5513307984790875,2.0,0.0761969904240766,1.0,23.606987672602788,23.0832710367975,-0.0127717656234765,17.647058823529413,-3.540007307270734,11.290938984289369
KOS,2016,5,34,8,54,Kosovo,1,0,0,1,Brazil,1.0,0,0,0,1,5.999880002399952e-05,0.0010288065843621,1.0,121.0,0.15264369459388188,0.07241727941176473,0.0,0.375,1.5348837209302326,0.0188514631743085,0.8113207547169812,-4.334835715326791,2.8993296893425184,,1.5,-17.522058823529402,-4.20661764705882
LTU,2016,15,34,67,65,Lithuania,0,1,3,4,Brazil,0.0,0,0,0,25,0.0014999700005999,0.0041152263374485,0.0,30.25,,0.05184529503492194,0.8571428571428571,0.75,1.3953488372093024,0.0014363885088919,0.7678571428571429,9.5566804132201,3.749112281057355,0.1666666666666666,3.625,-12.84471027216857,-1.3159130816505709
MAR,2016,13,34,48,78,Morocco,0,0,1,1,Brazil,0.0,0,0,0,23,0.0013799724005519,0.0010288065843621,0.0,121.0,,-0.004515722482174678,-0.0126582278481012,0.5961538461538461,1.3953488372093024,0.0014363885088919,0.7678571428571429,3.266796408507098,-0.8220431324433841,-0.120264064293915,2.272727272727273,-45.86151960784313,-12.167546791443847
MAS,2016,10,34,32,60,Malaysia,0,4,1,5,Brazil,0.0,0,0,0,11,0.0006599868002639,0.0051440329218107,0.0,24.2,-0.11824501251823774,0.1486950444240196,-0.0769230769230769,0.5476190476190477,1.3953488372093024,0.0014363885088919,0.7678571428571429,6.846527658504601,3.1482877674559866,-0.0313283208020049,2.1666666666666665,-6.667279411764705,-0.48351715686274477
MEX,2016,27,34,122,61,Mexico,0,3,2,5,Brazil,0.0,0,0,0,68,0.0040799184016319,0.0051440329218107,0.0,24.2,,0.028354793408898054,0.5641025641025641,0.5971223021582733,1.3953488372093024,0.0014363885088919,0.7678571428571429,23.104254232539496,6.341393996921878,-0.0247264373375249,3.4761904761904763,-18.38254580520733,-3.0814304082288655
MGL,2016,9,34,43,67,Mongolia,0,1,1,2,Brazil,0.0,0,0,0,26,0.0015599688006239,0.0020576131687242,0.0,60.5,-0.3373037521437457,0.03192536506219575,0.1551724137931034,0.5652173913043478,1.3953488372093024,0.0014363885088919,0.7678571428571429,2.297037966569056,3.035490350915388,0.0027173913043477,2.25,-15.703488372093023,-3.1360465116279066
NED,2016,23,34,237,11,Netherlands,8,7,4,19,Brazil,0.4210526315789473,0,0,0,287,0.0172196556068878,0.0195473251028806,0.4210526315789473,6.368421052631579,1.919699229067827,0.14091173340892935,-0.1538461538461538,0.4650455927051671,1.9302325581395348,0.0328773369813041,0.9662921348314608,21.220370317385644,19.97119904702134,-0.0619814343218598,12.346153846153847,-3.551410170997113,7.576884641008559
NGR,2016,10,34,71,78,Nigeria,0,0,1,1,Brazil,0.0,0,0,0,25,0.0014999700005999,0.0010288065843621,0.0,121.0,0.12387709313861965,0.0019161049330133435,0.3684210526315789,0.6363636363636364,1.3953488372093024,0.0014363885088919,0.7678571428571429,-0.6062362229999375,2.113838269509522,0.1644535240040858,2.7777777777777777,-35.28003314001656,-8.639565497560524
NIG,2016,4,34,6,69,Niger,0,1,0,1,Brazil,0.0,0,0,0,2,0.0001199976000479,0.0010288065843621,0.0,121.0,0.1311467833315861,0.108578431372549,0.6046511627906976,0.6666666666666666,1.3953488372093024,0.0014363885088919,0.7678571428571429,-5.878409895828476,2.108381164079425,-0.3333333333333333,1.0,-13.950980392156861,-3.485294117647058
NOR,2016,13,34,62,74,Norway,0,0,4,4,Brazil,0.0,0,0,0,155,0.0092998140037199,0.0041152263374485,0.0,30.25,0.23657123593042725,0.07244005019281377,1.1764705882352942,0.5194805194805194,1.3953488372093024,0.0014363885088919,0.7678571428571429,6.974056080668374,5.755112465875253,-0.0167513645774516,6.52,-11.119307400379505,1.228207779886148
NZL,2016,20,34,195,19,New Zealand,4,9,5,18,Brazil,0.2222222222222222,0,0,0,117,0.0070198596028079,0.0185185185185185,0.2222222222222222,6.722222222222222,1.1321149913549344,0.1234798088789039,0.3571428571428571,0.5086206896551724,1.9534883720930232,0.0814956680346557,0.9772727272727272,17.330210542289336,12.299960785233358,-0.0305949966193374,6.2272727272727275,-3.2737053795877324,3.3769792952145896
PHI,2016,8,34,13,69,Philippines,0,1,0,1,Brazil,0.0,0,0,0,10,0.0005999880002399,0.0010288065843621,0.0,121.0,0.19670774046665887,0.020318289051320725,0.1311475409836065,0.5384615384615384,1.3953488372093024,0.0014363885088919,0.7678571428571429,-1.7763355140261528,2.233578586731633,-0.0726495726495727,1.5555555555555556,-28.158371040723978,-7.358622423328304
POL,2016,24,34,234,33,Poland,2,3,6,11,Brazil,0.1818181818181818,0,0,0,289,0.0173396532069358,0.0113168724279835,0.1818181818181818,11.0,1.9764143432579675,0.08184231220430314,0.4347826086956521,0.5674740484429066,1.744186046511628,0.0284313725490196,0.8865979381443299,20.840951476328808,13.807514851343235,0.0010677984429066,13.590909090909092,-7.0118149824032185,7.410091868915398
POR,2016,17,34,90,78,Portugal,0,0,1,1,Brazil,0.0,0,0,0,24,0.0014399712005759,0.0010288065843621,0.0,121.0,,-0.007524074074074064,0.1142857142857142,0.6792452830188679,1.3953488372093024,0.0014363885088919,0.7678571428571429,7.305427291036446,2.0631496116195303,0.1078167115902964,1.75,-59.98888888888889,-16.771666666666665
PRK,2016,9,34,30,34,North Korea,2,3,2,7,Brazil,0.2857142857142857,0,0,0,54,0.0032399352012959,0.0072016460905349,0.2857142857142857,17.285714285714285,0.2461597689235788,0.2938811051693404,0.6190476190476191,0.3421052631578947,1.744186046511628,0.0284313725490196,0.8865979381443299,5.912931528172782,6.797118128761115,0.0438596491228069,5.454545454545454,-4.0775910364145656,2.594904507257448
PUR,2016,15,34,40,54,Puerto Rico,1,0,0,1,Brazil,1.0,0,0,0,9,0.0005399892002159,0.0010288065843621,1.0,121.0,,-0.012280882352941176,-0.1692307692307692,0.3170731707317073,1.5348837209302326,0.0188514631743085,0.8113207547169812,5.702086960413231,3.0153448024799494,-0.3614982578397213,1.375,-52.91617647058823,-14.912352941176469
QAT,2016,10,34,37,69,Qatar,0,1,0,1,Brazil,0.0,0,0,0,5,0.0002999940001199,0.0010288065843621,0.0,121.0,0.0063750832331556035,0.0007023589567309766,0.0615384615384615,0.9523809523809524,1.3953488372093024,0.0014363885088919,0.7678571428571429,-0.022496521859547,2.050968190974205,0.3095238095238095,1.2,-35.267090620031794,-9.740127186009538
ROU,2016,15,34,95,47,Romania,1,1,2,4,Brazil,0.25,0,0,0,304,0.0182396352072958,0.0041152263374485,0.25,30.25,0.9179329778363958,0.07198445494541302,0.5161290322580645,0.3801652892561983,1.5348837209302326,0.0188514631743085,0.8113207547169812,9.877894403270767,9.386740776438929,-0.1488669688083178,15.65,-12.862306501547987,7.096308049535605
RSA,2016,15,34,135,29,South Africa,2,6,2,10,Brazil,0.2,0,0,0,86,0.0051598968020639,0.0102880658436214,0.2,12.1,0.5125917357670265,0.088463542662029,0.45,0.7032258064516129,1.744186046511628,0.0284313725490196,0.8865979381443299,11.304145541016528,6.164896267709949,0.1239154616240266,4.842105263157895,-4.822984749455337,1.9425782593739251
RUS,2016,29,34,284,4,Russia,19,17,20,56,Brazil,0.3392857142857143,0,0,0,423,0.0253794924101517,0.0576131687242798,0.3392857142857143,2.1607142857142856,4.2329680271856995,1.1655916630687182,0.0,0.5,1.976744186046512,0.0151390788873689,0.9885057471264368,28.91182863604112,50.41451959097058,0.0154826958105647,70.5,-0.7928379098118119,49.11214862705645
SGP,2016,7,34,24,54,Singapore,1,0,0,1,Brazil,1.0,0,0,0,5,0.0002999940001199,0.0010288065843621,1.0,121.0,0.20423257890298457,0.014336397058823516,-0.2987012987012987,0.375,1.5348837209302326,0.0188514631743085,0.8113207547169812,-2.586550231019853,2.840916807216897,0.0416666666666666,1.2,-24.6642156862745,-6.55926470588235
SLO,2016,12,34,63,45,Slovenia,1,2,1,4,Brazil,0.25,0,0,0,23,0.0013799724005519,0.0041152263374485,0.25,30.25,-0.3259022987171238,0.058393579654083774,0.0714285714285714,0.5857142857142857,1.5348837209302326,0.0188514631743085,0.8113207547169812,7.507113060890098,6.420493251833936,0.2010989010989011,3.25,-10.260037348272641,-0.8030112044817925
SRB,2016,14,34,103,32,Serbia,2,4,2,8,Brazil,0.25,0,0,0,15,0.0008999820003599,0.0082304526748971,0.25,15.125,0.4489076827458183,0.0914830914927946,-0.238095238095238,0.5511811023622047,1.744186046511628,0.0284313725490196,0.8865979381443299,11.104524625874369,8.205774867857185,-0.1353860618168997,5.0,-5.738506567675613,1.778448029697316
SUI,2016,17,34,102,23,Switzerland,3,2,2,7,Brazil,0.4285714285714285,0,0,0,196,0.0117597648047039,0.0072016460905349,0.4285714285714285,17.285714285714285,0.812627228134584,0.08830033320517741,-0.303030303030303,0.5986842105263158,1.9069767441860463,0.0592249064205288,0.9555555555555556,14.231783297893845,10.902340134348483,-0.1076649958228905,7.555555555555555,-8.07422969187675,2.8666199813258637
SVK,2016,12,34,51,37,Slovakia,2,2,0,4,Brazil,0.5,0,0,0,28,0.0016799664006719,0.0041152263374485,0.5,30.25,-0.05540400126089725,0.07707035755478663,-0.4126984126984127,0.6190476190476191,1.744186046511628,0.0284313725490196,0.8865979381443299,8.371903014153046,6.119424861982365,0.0805860805860806,4.142857142857143,-10.245098039215685,-0.1735294117647057
SWE,2016,22,34,150,28,Sweden,2,6,3,11,Brazil,0.1818181818181818,0,0,0,496,0.0297594048119037,0.0113168724279835,0.1818181818181818,11.0,2.0396958439553647,0.15565196514161217,-0.2432432432432432,0.3978494623655914,1.744186046511628,0.0284313725490196,0.8865979381443299,19.94500140571024,18.295623068828185,0.0049923195084485,18.77777777777778,-6.3972549019607845,11.225267973856209
THA,2016,15,34,54,35,Thailand,2,2,2,6,Brazil,0.3333333333333333,0,0,0,33,0.0019799604007919,0.0061728395061728,0.3333333333333333,20.166666666666668,-0.012080983830989015,0.11087096454743513,-0.4067796610169492,0.4827586206896552,1.744186046511628,0.0284313725490196,0.8865979381443299,12.497938374367848,5.491020468545226,-0.028869286287089,3.5454545454545454,-8.344771241830067,-0.02161319073083856
TJK,2016,4,34,7,54,Tajikistan,1,0,0,1,Brazil,1.0,0,0,0,4,0.0002399952000959,0.0010288065843621,1.0,121.0,0.10372179564037777,0.10046518607442972,-0.3164556962025316,0.7142857142857143,1.5348837209302326,0.0188514631743085,0.8113207547169812,-4.767903745285496,2.8432865241590104,-0.0982142857142857,1.75,-13.974789915966385,-2.9674369747899156
TPE,2016,18,34,55,50,Chinese Taipei,1,0,2,3,Brazil,0.3333333333333333,0,0,0,22,0.0013199736005279,0.0030864197530864,0.3333333333333333,40.333333333333336,,0.032862874736671495,0.0416666666666666,0.4626865671641791,1.5348837209302326,0.0188514631743085,0.8113207547169812,13.390024404197575,3.96430476045554,0.062686567164179,3.2222222222222223,-20.768983957219252,-3.9751396316102197
TTO,2016,8,34,28,78,Trinidad and Tobago,0,0,1,1,Brazil,0.0,0,0,0,19,0.0011399772004559,0.0010288065843621,0.0,121.0,0.28294139841902155,0.01025045018007203,0.8571428571428571,0.5813953488372093,1.3953488372093024,0.0014363885088919,0.7678571428571429,-3.265738995064564,1.9747665700715,-0.1028151774785801,1.9,-28.19957983193277,-7.12987394957983
TUN,2016,17,34,61,75,Tunisia,0,0,3,3,Brazil,0.0,0,0,0,13,0.0007799844003119,0.0030864197530864,0.0,40.333333333333336,,0.02712174146734746,1.0833333333333333,0.676923076923077,1.3953488372093024,0.0014363885088919,0.7678571428571429,10.72230964992863,3.432738562920969,-0.0816976127320954,2.0,-19.617486338797814,-4.485245901639344
TUR,2016,21,34,100,41,Turkey,1,3,4,8,Brazil,0.125,0,0,0,90,0.0053998920021599,0.0082304526748971,0.125,15.125,0.7287126524467132,0.08974265359477125,-0.108695652173913,0.5462184873949579,1.5348837209302326,0.0188514631743085,0.8113207547169812,18.50658056665386,9.021408527164333,0.1092436974789915,5.444444444444445,-8.644264705882353,1.2178316993464051
UAE,2016,6,34,12,78,United Arab Emirates,0,0,1,1,Brazil,0.0,0,0,0,2,0.0001199976000479,0.0010288065843621,0.0,121.0,0.21797364607445255,0.03643382352941175,0.4444444444444444,0.75,1.3953488372093024,0.0014363885088919,0.7678571428571429,-4.3337539339879525,1.7213117318523832,-0.25,1.0,-21.09313725490196,-5.627941176470588
UKR,2016,24,34,204,31,Ukraine,2,5,4,11,Brazil,0.1818181818181818,0,0,0,120,0.0071998560028799,0.0113168724279835,0.1818181818181818,11.0,2.2187267833077753,0.11376658016147619,1.0666666666666669,0.4669117647058823,1.744186046511628,0.0284313725490196,0.8865979381443299,19.98267565161208,13.960524546062167,-0.0626934984520123,18.857142857142858,-7.004901960784315,11.098529411764705
USA,2016,33,34,555,1,United States,46,37,38,121,Brazil,0.3801652892561983,0,0,0,2526,0.1515569688606227,0.1244855967078189,0.3801652892561983,1.0,5.216082346709386,1.6150600035263596,0.0,0.4867872044506258,2.0,0.0,1.0,33.51406139727017,89.01397525545393,-0.0153898637641782,91.44827586206897,0.218018018018018,64.07919850885368
UZB,2016,15,34,70,21,Uzbekistan,4,2,7,13,Brazil,0.3076923076923077,0,0,0,31,0.0018599628007439,0.0133744855967078,0.3076923076923077,9.307692307692308,0.7761648689130092,0.2480430972388955,-0.7236842105263158,0.6625,1.9534883720930232,0.0814956680346557,0.9772727272727272,14.327091900288712,12.74638364393805,0.0017857142857142,6.285714285714286,-3.479444085326439,3.356166774402068
VEN,2016,20,34,85,62,Venezuela,0,2,1,3,Brazil,0.0,0,0,0,15,0.0008999820003599,0.0030864197530864,0.0,40.333333333333336,,0.01453910034602075,0.24,0.7238095238095238,1.3953488372093024,0.0014363885088919,0.7678571428571429,15.063699983309885,4.109312947306372,0.1473389355742297,1.5,-23.10196078431373,-5.880588235294119
VIE,2016,10,34,22,48,Vietnam,1,1,0,2,Brazil,0.5,0,0,0,5,0.0002999940001199,0.0020576131687242,0.5,60.5,,0.051384297520661155,-0.3924050632911392,0.4285714285714285,1.5348837209302326,0.0188514631743085,0.8113207547169812,4.637971314076219,3.5573411671195245,0.0952380952380951,1.25,-17.409090909090907,-4.347727272727272
ALB,2024,4,50,8,80,Albania,0,0,2,2,France,0.0,0,0,0,2,0.0001199976000479,0.0019120458891013,0.0,63.0,0.00024082316198272227,0.249675,0.0,0.5555555555555556,1.4,0.0015792759051186,0.7692307692307693,-2.319096150908389,3.205382481385147,,2.0,-4.71,-0.013000000000000123
ALG,2024,15,50,46,39,Algeria,2,0,1,3,France,0.6666666666666666,0,0,0,20,0.0011999760004799,0.002868068833652,0.6666666666666666,42.0,,0.05269281663516066,-0.3809523809523809,0.4909090909090909,1.7555555555555555,0.0295352811248382,0.8910891089108911,5.595281885599484,5.089390678522555,-0.3334152334152334,2.5,-12.234782608695651,-1.9204347826086954
ARG,2024,25,50,143,52,Argentina,1,1,1,3,France,0.3333333333333333,0,0,0,77,0.0046199076018479,0.002868068833652,0.3333333333333333,42.0,,0.013743972810406324,1.0,0.7467532467532467,1.511111111111111,0.016270649007581,0.8035714285714286,10.46408035357256,6.25726467716745,0.1002015226153156,3.85,-20.47902097902098,-3.448706293706294
ARM,2024,7,50,15,66,Armenia,0,3,1,4,France,0.0,0,0,0,18,0.0010799784004319,0.0038240917782026,0.0,31.5,0.01153706550795292,0.2906399999999999,0.5714285714285714,0.8823529411764706,1.4,0.0015792759051186,0.7692307692307693,0.9554876918108705,4.384290472145035,0.176470588235294,3.0,-4.003333333333334,0.8989999999999996
AUS,2024,44,50,474,4,Australia,18,19,16,53,France,0.3396226415094339,0,0,0,554,0.0332393352132957,0.0506692160611854,0.3396226415094339,2.3773584905660377,3.3090779157219,0.26872212766630843,-0.6,0.4375963020030816,2.0,0.0325842696629213,1.0,29.902612988272832,41.89053555473093,-0.0546816902749107,20.51851851851852,-1.1002611257065522,14.032884625250997
AUT,2024,26,50,84,36,Austria,2,0,3,5,France,0.4,0,0,0,98,0.0058798824023519,0.0047801147227533,0.4,25.2,,0.05286380167451594,-0.5384615384615384,0.5537190082644629,1.7555555555555555,0.0295352811248382,0.8910891089108911,14.78316524530237,8.019641436766715,0.0243072435585804,3.769230769230769,-12.52447619047619,-1.1188813186813182
AZE,2024,15,50,48,30,Azerbaijan,2,2,3,7,France,0.2857142857142857,0,0,0,49,0.0029399412011759,0.0066921606118546,0.2857142857142857,18.0,0.3816576665749005,0.19561718749999993,-0.2307692307692307,0.5918367346938775,1.7555555555555555,0.0295352811248382,0.8910891089108911,7.524473977525871,6.784665300213744,-0.1762792073351079,7.0,-4.954166666666667,3.4137499999999994
BEL,2024,25,50,177,25,Belgium,3,1,6,10,France,0.3,0,0,0,162,0.0097198056038879,0.0095602294455066,0.3,12.6,0.7577966150849493,0.07049123814995686,-0.2857142857142857,0.5041666666666667,1.8222222222222224,0.0306523096129838,0.9183673469387756,14.34070932682172,10.589339771070968,-0.1117753623188405,6.0,-5.743502824858757,2.4769491525423724
BOT,2024,2,50,14,55,Botswana,1,1,0,2,France,0.5,0,0,0,3,0.0001799964000719,0.0019120458891013,0.5,63.0,-0.006949530442023836,0.14784081632653054,-0.2142857142857142,0.8947368421052632,1.511111111111111,0.016270649007581,0.8035714285714286,-4.571588640051399,3.77917500404753,0.1447368421052631,1.5,-2.337142857142857,0.34885714285714264
BRA,2024,38,50,289,20,Brazil,3,7,10,20,France,0.15,0,0,0,149,0.0089398212035759,0.0191204588910133,0.15,6.3,1.7745823290843084,0.09707516432992894,0.5384615384615384,0.4513715710723192,1.8222222222222224,0.0306523096129838,0.9183673469387756,23.164596346533514,13.414470749042692,-0.1043745695794818,7.45,-3.9587958477508645,4.02736124567474
BRN,2024,5,50,14,33,Bahrain,2,1,1,4,France,0.5,0,0,0,7,0.0004199916001679,0.0038240917782026,0.5,31.5,0.0075826420182008416,0.30868707482993196,-0.3125,0.4666666666666667,1.7555555555555555,0.0295352811248382,0.8910891089108911,0.9797343144546022,5.050173417385006,-0.1393939393939394,2.3333333333333335,-2.7642857142857147,0.8040476190476189
BUL,2024,16,50,46,26,Bulgaria,3,1,3,7,France,0.4285714285714285,0,0,0,225,0.0134997300053998,0.0066921606118546,0.4285714285714285,18.0,0.6579601400553,0.26901849216056917,-0.6060606060606061,0.4918032786885246,1.8222222222222224,0.0306523096129838,0.9183673469387756,8.876414564290767,10.850571045933506,-0.0771622385528547,13.235294117647058,-5.287826086956522,7.678358056265983
CAN,2024,40,50,332,12,Canada,9,7,11,27,France,0.3333333333333333,0,0,0,330,0.0197996040079198,0.025812619502868,0.3333333333333333,4.666666666666667,2.4430613961642753,0.14394540209028872,-0.4,0.433085501858736,2.0,0.0998751560549313,1.0,26.2291235888996,23.42860040831293,0.0602459956858965,12.222222222222221,-2.852008032128514,7.699953145916999
CHI,2024,22,50,48,55,Chile,1,1,0,2,France,0.5,0,0,0,15,0.0008999820003599,0.0019120458891013,0.5,63.0,,0.013087499999999978,-0.2361111111111111,0.6153846153846154,1.511111111111111,0.016270649007581,0.8035714285714286,9.128760214345236,3.5802416514964137,-0.1432360742705569,1.875,-27.238333333333333,-6.859
